Orthogroup	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia	Total
OG0006741	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	20
OG0006742	1	0	0	1	1	0	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006743	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006744	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006745	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	20
OG0006746	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	20
OG0006747	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	20
OG0006748	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	1	1	1	0	1	20
OG0006749	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	20
OG0006750	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006751	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	20
OG0006752	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	20
OG0006753	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006754	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	20
OG0006755	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006756	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006757	1	1	0	1	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	20
OG0006758	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006759	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	20
OG0006760	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	20
OG0006761	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	20
OG0006762	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	20
OG0006763	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	0	1	0	2	1	20
OG0006764	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	20
OG0006765	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006766	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006767	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006768	1	0	0	1	1	2	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006769	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	20
OG0006770	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006771	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006772	1	0	1	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	20
OG0006773	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	20
OG0006774	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	20
OG0006775	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	1	1	0	1	20
OG0006776	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006777	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	20
OG0006778	1	1	1	1	1	2	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	20
OG0006779	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	20
OG0006780	3	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	20
OG0006781	1	1	1	1	1	2	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006782	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	20
OG0006783	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006784	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	20
OG0006785	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	20
OG0006786	1	0	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	20
OG0006787	1	2	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	20
OG0006788	1	0	0	1	1	1	2	0	1	1	1	1	1	1	1	2	1	1	1	1	1	20
OG0006789	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006790	1	1	1	2	1	1	1	1	1	0	1	1	2	1	0	1	1	1	1	1	0	20
OG0006791	1	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	0	1	1	20
OG0006792	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	20
OG0006793	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	20
OG0006794	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006795	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006796	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006797	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	20
OG0006798	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	20
OG0006799	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	20
OG0006800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	20
OG0006801	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	20
OG0006802	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006803	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	20
OG0006805	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006806	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006807	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006808	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006809	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	20
OG0006810	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	20
OG0006811	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	20
OG0006812	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	0	1	1	1	1	20
OG0006813	1	1	2	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006814	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006815	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006816	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006817	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006818	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006819	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006820	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006821	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	20
OG0006822	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	20
OG0006823	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006824	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	20
OG0006825	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006826	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	20
OG0006827	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006828	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006829	2	0	0	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006830	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	20
OG0006831	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	20
OG0006832	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006833	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	20
OG0006834	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006835	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006836	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006837	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006838	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	20
OG0006839	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0	0	20
OG0006840	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	20
OG0006841	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	20
OG0006842	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006843	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	20
OG0006844	4	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	20
OG0006845	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006846	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	20
OG0006847	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006848	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	20
OG0006849	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006850	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	20
OG0006851	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	20
OG0006852	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	20
OG0006853	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
OG0006854	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006855	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	20
OG0006856	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	20
OG0006857	1	0	0	1	1	1	3	0	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006858	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	20
OG0006859	1	1	1	1	0	1	1	1	1	2	1	0	1	1	1	1	1	0	1	2	1	20
OG0006860	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	20
OG0006861	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	20
OG0006862	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	20
OG0006863	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006864	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006865	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
OG0006866	2	0	0	0	1	5	1	1	1	0	0	2	0	0	0	3	1	1	2	0	0	20
OG0006867	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006868	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	20
OG0006869	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	20
OG0006870	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	20
OG0006871	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	20
OG0006872	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	20
OG0006873	1	0	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	20
OG0006874	0	2	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	20
OG0006875	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
OG0006876	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
OG0006877	0	1	1	1	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	20
OG0006878	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006879	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	1	20
OG0006880	0	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006881	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006882	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006883	0	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	20
OG0006884	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006885	0	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006886	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	20
OG0006887	0	1	1	1	1	1	1	2	1	1	1	1	1	0	1	1	1	1	1	1	1	20
OG0006888	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006889	0	2	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	3	1	20
OG0006890	0	2	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	20
OG0006891	0	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	20
OG0006892	0	2	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006893	0	2	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	20
OG0006894	0	2	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	0	1	20
OG0006895	0	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	20
OG0006896	0	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	20
OG0006897	0	2	1	1	0	1	1	2	1	1	1	1	1	0	1	1	1	1	1	2	0	20
OG0006898	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006899	0	1	0	1	1	1	1	1	1	1	1	1	0	2	2	1	1	1	1	1	1	20
OG0006900	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006901	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006902	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006903	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006904	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006905	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006906	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006907	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006908	0	1	0	1	1	0	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	20
OG0006909	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006910	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006911	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006912	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006913	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006914	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006915	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006916	0	1	1	1	1	1	1	2	1	1	1	1	1	0	1	1	1	1	1	1	1	20
OG0006917	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006918	0	1	2	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006919	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006920	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	20
OG0006921	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006922	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006923	0	1	1	0	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	0	1	20
OG0006924	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006925	0	1	1	1	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	20
OG0006926	0	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006927	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006928	0	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006929	0	1	2	1	1	1	1	1	1	1	1	1	2	0	1	1	1	1	1	0	1	20
OG0006930	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	20
OG0006931	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006932	0	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006933	0	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	20
OG0006934	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006935	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006936	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006937	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006938	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006939	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006940	0	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	20
OG0006941	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006942	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006943	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006944	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006945	0	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006946	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006947	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006948	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006949	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006950	0	1	1	1	1	1	1	3	1	1	1	1	1	0	1	1	1	1	1	0	1	20
OG0006951	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006952	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006953	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006954	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006955	0	1	0	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	20
OG0006956	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	20
OG0006957	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006958	0	1	1	1	1	0	1	1	1	1	2	2	1	1	2	1	1	1	1	0	0	20
OG0006959	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006960	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006961	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	2	1	1	2	20
OG0006962	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006963	0	2	2	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	20
OG0006964	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006965	0	2	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1	0	1	20
OG0006966	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006967	0	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006968	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006969	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006970	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006971	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006972	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006973	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006974	0	1	1	1	1	0	1	0	1	2	2	2	1	1	1	1	1	1	1	0	1	20
OG0006975	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006976	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006977	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006978	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006979	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006980	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006981	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	20
OG0006982	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	20
OG0006983	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1	20
OG0006984	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006985	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006986	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006987	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006988	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006989	0	1	1	1	1	0	1	1	1	1	2	2	1	1	1	1	1	1	1	0	1	20
OG0006990	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006991	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006992	0	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006993	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006994	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006995	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006996	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006997	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006998	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0006999	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0007000	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0007001	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0007002	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0007003	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0007004	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0007005	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0007006	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0007007	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0007008	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0007009	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0007010	0	1	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	20
OG0007011	0	1	2	1	1	1	1	1	1	1	1	1	2	0	0	1	1	1	1	1	1	20
OG0007012	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0007013	0	1	1	1	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	20
OG0007014	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
OG0007015	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20
