ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
152	0,0,2,0	10,3,6,8	3,1,2,2	6,6,5,3	229	229
153	2,2,0,1	1,0,0,2	2,0,2,1	2,1,0,3	261	261
154	2,2,0,1	2,0,2,3	2,0,2,1	0,1,2,0	261	261
155	2,2,0,1	0,0,1,0	2,0,2,1	0,2,2,1	261	270
156	2,2,0,1	4,0,3,0	2,0,2,1	0,0,1,2	261	261
157	2,2,0,1	6,1,1,2	2,0,2,1	0,2,1,6	261	270
158	2,2,0,1	0,0,1,0	2,0,2,1	1,0,1,0	261	264
159	2,2,0,1	0,0,1,2	2,0,2,1	0,0,0,1	261	261
160	1,0,0,2	2,0,2,3	2,1,0,3	0,1,2,0	261	261
161	1,0,0,2	0,0,1,0	2,1,0,3	0,2,2,1	261	270
162	1,0,0,2	4,0,3,0	2,1,0,3	0,0,1,2	261	261
163	1,0,0,2	6,1,1,2	2,1,0,3	0,2,1,6	261	270
164	1,0,0,2	0,0,1,0	2,1,0,3	1,0,1,0	261	264
165	1,0,0,2	0,0,1,2	2,1,0,3	0,0,0,1	261	261
166	2,0,2,3	0,0,1,0	0,1,2,0	0,2,2,1	261	270
167	2,0,2,3	4,0,3,0	0,1,2,0	0,0,1,2	261	261
168	2,0,2,3	6,1,1,2	0,1,2,0	0,2,1,6	261	270
169	2,0,2,3	0,0,1,0	0,1,2,0	1,0,1,0	261	264
170	2,0,2,3	0,0,1,2	0,1,2,0	0,0,0,1	261	261
171	0,0,1,0	4,0,3,0	0,2,2,1	0,0,1,2	270	261
172	0,0,1,0	6,1,1,2	0,2,2,1	0,2,1,6	270	270
173	0,0,1,0	0,0,1,0	0,2,2,1	1,0,1,0	270	264
174	0,0,1,0	0,0,1,2	0,2,2,1	0,0,0,1	270	261
175	4,0,3,0	6,1,1,2	0,0,1,2	0,2,1,6	261	270
176	4,0,3,0	0,0,1,0	0,0,1,2	1,0,1,0	261	264
177	4,0,3,0	0,0,1,2	0,0,1,2	0,0,0,1	261	261
178	6,1,1,2	0,0,1,0	0,2,1,6	1,0,1,0	270	264
179	6,1,1,2	0,0,1,2	0,2,1,6	0,0,0,1	270	261
180	0,0,1,0	0,0,1,2	1,0,1,0	0,0,0,1	264	261
181	0,0,0,2	1,0,0,0	0,0,0,0	0,1,1,0	223	223
182	0,0,0,2	0,0,0,0	0,0,0,0	0,0,1,0	223	223
183	1,0,0,0	0,0,0,0	0,1,1,0	0,0,1,0	223	223
184	5,0,2,1	5,0,2,1	2,3,4,6	6,1,3,2	393	393
185	5,0,2,1	2,3,0,2	2,3,4,6	0,0,1,3	393	417
186	5,0,2,1	0,0,2,1	2,3,4,6	1,1,4,1	393	384
187	5,0,2,1	10,2,4,1	2,3,4,6	1,0,3,6	393	390
188	5,0,2,1	3,1,0,0	2,3,4,6	0,0,3,2	393	390
189	5,0,2,1	3,0,0,0	2,3,4,6	0,1,2,2	393	393
190	5,0,2,1	2,0,1,1	2,3,4,6	1,2,0,0	393	393
191	5,0,2,1	3,0,1,1	2,3,4,6	0,1,3,0	393	390
192	5,0,2,1	1,0,0,0	2,3,4,6	2,1,3,1	393	387
193	5,0,2,1	2,3,0,2	6,1,3,2	0,0,1,3	393	417
194	5,0,2,1	0,0,2,1	6,1,3,2	1,1,4,1	393	384
195	5,0,2,1	10,2,4,1	6,1,3,2	1,0,3,6	393	390
196	5,0,2,1	3,1,0,0	6,1,3,2	0,0,3,2	393	390
197	5,0,2,1	3,0,0,0	6,1,3,2	0,1,2,2	393	393
198	5,0,2,1	2,0,1,1	6,1,3,2	1,2,0,0	393	393
199	5,0,2,1	3,0,1,1	6,1,3,2	0,1,3,0	393	390
200	5,0,2,1	1,0,0,0	6,1,3,2	2,1,3,1	393	387
201	2,3,0,2	0,0,2,1	0,0,1,3	1,1,4,1	417	384
202	2,3,0,2	10,2,4,1	0,0,1,3	1,0,3,6	417	390
203	2,3,0,2	3,1,0,0	0,0,1,3	0,0,3,2	417	390
204	2,3,0,2	3,0,0,0	0,0,1,3	0,1,2,2	417	393
