Orthogroup	Duplications (all)	Duplications (50% support)
OG0010522	1	1
OG0010523	3	3
OG0010524	5	5
OG0010525	0	0
OG0010526	1	1
OG0010527	5	5
OG0010528	5	5
OG0010529	0	0
OG0010530	3	3
OG0010531	5	5
OG0010532	5	5
OG0010533	1	1
OG0010534	5	5
OG0010535	2	2
OG0010536	5	5
OG0010537	3	3
OG0010538	5	5
OG0010539	5	5
OG0010540	0	0
OG0010541	2	2
OG0010542	0	0
OG0010543	1	1
OG0010544	5	5
OG0010545	5	5
OG0010546	2	2
OG0010547	5	5
OG0010548	5	5
OG0010549	5	5
OG0010550	0	0
OG0010551	5	5
OG0010552	5	5
OG0010553	4	4
OG0010554	3	3
OG0010555	0	0
OG0010556	2	2
OG0010557	5	5
OG0010558	4	4
OG0010559	5	5
OG0010560	5	5
OG0010561	0	0
OG0010562	5	5
OG0010563	0	0
OG0010564	4	4
OG0010565	1	1
OG0010566	3	3
OG0010567	3	3
OG0010568	4	4
OG0010569	5	5
OG0010570	5	5
OG0010571	4	4
OG0010572	1	0
OG0010573	5	5
OG0010574	2	2
OG0010575	4	4
OG0010576	1	1
OG0010577	0	0
OG0010578	2	2
OG0010579	0	0
OG0010580	4	4
OG0010581	0	0
OG0010582	5	5
OG0010583	2	1
OG0010584	2	2
OG0010585	5	5
OG0010586	3	3
OG0010587	0	0
OG0010588	5	5
OG0010589	0	0
OG0010590	4	4
OG0010591	0	0
OG0010592	0	0
OG0010593	0	0
OG0010594	1	1
OG0010595	1	1
OG0010596	4	4
OG0010597	0	0
OG0010598	0	0
OG0010599	1	1
OG0010600	5	5
OG0010601	5	5
OG0010602	4	4
OG0010603	3	3
OG0010604	4	4
OG0010605	5	5
OG0010606	4	4
OG0010607	5	5
OG0010608	1	1
OG0010609	5	5
OG0010610	5	5
OG0010611	3	3
OG0010612	3	3
OG0010613	4	4
OG0010614	5	5
OG0010615	2	2
OG0010616	3	3
OG0010617	3	3
OG0010618	1	1
OG0010619	1	1
OG0010620	1	1
OG0010621	2	2
OG0010622	4	4
OG0010623	1	1
OG0010624	5	5
OG0010625	0	0
OG0010626	1	1
OG0010627	0	0
OG0010628	2	2
OG0010629	4	4
OG0010630	4	4
OG0010631	4	4
OG0010632	5	5
OG0010633	2	2
OG0010634	4	4
OG0010635	5	5
OG0010636	2	2
OG0010637	4	4
OG0010638	1	1
OG0010639	2	2
OG0010640	2	2
OG0010641	2	2
OG0010642	0	0
OG0010643	3	3
OG0010644	4	4
OG0010645	3	3
OG0010646	5	5
OG0010647	4	4
OG0010648	3	3
OG0010649	3	3
OG0010650	4	4
OG0010651	1	1
OG0010652	5	5
OG0010653	0	0
OG0010654	3	3
OG0010655	2	2
OG0010656	4	4
OG0010657	2	2
OG0010658	3	3
OG0010659	3	3
OG0010660	3	3
OG0010661	2	2
OG0010662	5	5
OG0010663	2	2
OG0010664	3	3
OG0010665	1	1
OG0010666	4	4
OG0010667	3	3
OG0010668	4	4
OG0010669	5	5
OG0010670	4	4
OG0010671	5	5
OG0010672	4	4
OG0010673	1	1
OG0010674	4	4
OG0010675	3	3
OG0010676	2	2
OG0010677	5	5
OG0010678	3	3
OG0010679	1	1
OG0010680	3	3
OG0010681	1	1
OG0010682	1	1
OG0010683	2	2
OG0010684	2	2
OG0010685	1	1
OG0010686	3	3
OG0010687	1	1
OG0010688	5	5
OG0010689	3	3
OG0010690	0	0
OG0010691	4	4
OG0010692	4	4
OG0010693	3	3
OG0010694	2	2
OG0010695	1	1
OG0010696	1	1
OG0010697	4	4
OG0010698	3	3
OG0010699	4	4
OG0010700	2	2
OG0010701	5	5
OG0010702	1	1
OG0010703	5	5
OG0010704	5	5
OG0010705	5	5
OG0010706	5	5
OG0010707	5	5
OG0010708	5	5
OG0010709	0	0
OG0010710	5	5
OG0010711	5	5
OG0010712	5	5
OG0010713	5	5
OG0010714	5	5
OG0010715	0	0
OG0010716	4	4
OG0010717	4	4
OG0010718	5	5
OG0010719	1	1
OG0010720	1	1
OG0010721	3	3
OG0010722	1	1
OG0010723	1	1
OG0010724	0	0
OG0010725	1	1
OG0010726	0	0
OG0010727	0	0
OG0010728	0	0
OG0010729	0	0
OG0010730	0	0
OG0010731	0	0
OG0010732	0	0
OG0010733	0	0
OG0010734	0	0
OG0010735	0	0
OG0010736	1	1
OG0010737	1	1
OG0010738	1	1
OG0010739	0	0
OG0010740	2	2
OG0010741	0	0
OG0010742	1	1
OG0010743	0	0
OG0010744	1	1
OG0010745	0	0
OG0010746	0	0
OG0010747	5	5
OG0010748	0	0
OG0010749	0	0
OG0010750	5	5
OG0010751	5	5
OG0010752	0	0
OG0010753	2	2
OG0010754	1	1
OG0010755	1	1
OG0010756	0	0
OG0010757	2	2
OG0010758	0	0
OG0010759	0	0
OG0010760	5	5
OG0010761	5	5
OG0010762	5	5
OG0010763	5	5
OG0010764	5	5
OG0010765	0	0
OG0010766	5	5
OG0010767	4	4
OG0010768	5	5
OG0010769	5	5
OG0010770	4	4
OG0010771	3	3
OG0010772	1	1
OG0010773	5	5
OG0010774	5	5
OG0010775	5	5
OG0010776	5	5
OG0010777	5	5
OG0010778	5	5
OG0010779	5	5
OG0010780	5	5
OG0010781	1	1
OG0010782	0	0
OG0010783	3	3
OG0010784	5	5
OG0010785	0	0
OG0010786	1	1
OG0010787	1	1
OG0010788	4	4
OG0010789	2	2
OG0010790	2	2
OG0010791	1	1
OG0010792	1	1
OG0010793	5	5
OG0010794	4	4
OG0010795	5	5
OG0010796	5	5
OG0010797	5	5
OG0010798	5	5
OG0010799	5	5
OG0010800	5	5
OG0010801	5	5
OG0010802	5	5
OG0010803	5	5
OG0010804	5	5
OG0010805	4	4
OG0010806	3	3
OG0010807	3	3
OG0010808	0	0
OG0010809	0	0
OG0010810	0	0
OG0010811	0	0
OG0010812	0	0
OG0010813	2	2
OG0010814	0	0
OG0010815	2	2
OG0010816	5	5
OG0010817	3	3
OG0010818	2	1
OG0010819	5	5
OG0010820	3	3
OG0010821	5	5
OG0010822	0	0
OG0010823	1	1
OG0010824	2	2
OG0010825	5	5
OG0010826	5	5
OG0010827	5	5
OG0010828	5	5
OG0010829	4	4
OG0010830	5	5
OG0010831	5	5
OG0010832	5	5
OG0010833	1	1
OG0010834	3	3
OG0010835	4	4
OG0010836	5	5
OG0010837	5	5
OG0010838	5	5
OG0010839	5	5
OG0010840	5	5
OG0010841	4	4
OG0010842	5	5
OG0010843	5	5
OG0010844	4	4
OG0010845	5	5
OG0010846	5	5
OG0010847	5	5
OG0010848	5	5
OG0010849	5	5
OG0010850	5	5
OG0010851	5	5
OG0010852	4	4
OG0010853	5	5
OG0010854	5	5
OG0010855	4	4
OG0010856	4	4
OG0010857	1	1
OG0010858	2	2
OG0010859	5	5
OG0010860	5	5
OG0010861	4	4
OG0010862	2	2
OG0010863	5	5
OG0010864	5	5
OG0010865	4	4
OG0010866	5	5
OG0010867	4	4
OG0010868	3	3
OG0010869	5	5
OG0010870	5	5
OG0010871	5	5
OG0010872	5	5
OG0010873	5	5
OG0010874	5	5
OG0010875	5	5
OG0010876	5	5
OG0010877	5	5
OG0010878	5	5
OG0010879	5	5
OG0010880	5	5
OG0010881	5	5
OG0010882	5	5
OG0010883	5	5
OG0010884	4	4
OG0010885	5	5
OG0010886	5	5
OG0010887	5	5
OG0010888	5	5
OG0010889	5	5
OG0010890	5	5
OG0010891	5	5
OG0010892	5	5
OG0010893	5	5
OG0010894	5	5
OG0010895	5	5
OG0010896	1	1
OG0010897	3	3
OG0010898	4	4
OG0010899	2	2
OG0010900	4	4
OG0010901	0	0
OG0010902	4	4
OG0010903	4	4
OG0010904	0	0
OG0010905	0	0
OG0010906	4	4
OG0010907	4	4
OG0010908	2	2
OG0010909	4	4
OG0010910	2	2
OG0010911	0	0
OG0010912	1	1
OG0010913	4	4
OG0010914	4	4
OG0010915	3	3
OG0010916	1	1
OG0010917	0	0
OG0010918	4	4
OG0010919	2	2
OG0010920	4	4
OG0010921	1	1
OG0010922	4	4
OG0010923	1	1
OG0010924	0	0
OG0010925	4	4
OG0010926	3	3
OG0010927	4	4
OG0010928	4	4
OG0010929	4	4
OG0010930	3	3
OG0010931	0	0
OG0010932	4	4
OG0010933	0	0
OG0010934	4	4
OG0010935	2	2
OG0010936	4	4
OG0010937	2	2
OG0010938	1	1
OG0010939	3	3
OG0010940	2	2
OG0010941	1	1
OG0010942	3	3
OG0010943	4	4
OG0010944	3	3
OG0010945	4	4
OG0010946	4	4
OG0010947	3	3
OG0010948	4	4
OG0010949	4	4
OG0010950	4	4
OG0010951	4	4
OG0010952	3	3
OG0010953	4	4
OG0010954	0	0
OG0010955	4	4
OG0010956	1	1
OG0010957	1	1
OG0010958	4	4
OG0010959	4	4
OG0010960	4	4
OG0010961	0	0
OG0010962	2	2
OG0010963	4	4
OG0010964	2	2
OG0010965	2	2
OG0010966	4	4
OG0010967	4	4
OG0010968	2	2
OG0010969	1	1
OG0010970	4	4
OG0010971	4	4
OG0010972	3	3
OG0010973	4	4
OG0010974	2	2
OG0010975	0	0
OG0010976	3	3
OG0010977	4	4
OG0010978	4	4
OG0010979	3	3
OG0010980	4	4
OG0010981	2	2
OG0010982	3	3
OG0010983	2	2
OG0010984	4	4
OG0010985	3	3
OG0010986	2	2
OG0010987	3	3
OG0010988	4	4
OG0010989	0	0
OG0010990	4	4
OG0010991	3	3
OG0010992	3	3
OG0010993	3	3
OG0010994	4	4
OG0010995	4	4
OG0010996	2	2
OG0010997	1	1
OG0010998	4	4
OG0010999	3	3
OG0011000	0	0
OG0011001	1	1
OG0011002	1	1
OG0011003	4	4
OG0011004	4	4
OG0011005	1	1
OG0011006	1	1
OG0011007	3	3
OG0011008	4	4
OG0011009	0	0
OG0011010	2	2
OG0011011	1	1
OG0011012	0	0
OG0011013	0	0
OG0011014	4	4
OG0011015	4	4
OG0011016	4	4
OG0011017	4	4
OG0011018	4	4
OG0011019	4	4
OG0011020	4	4
OG0011021	0	0
OG0011022	1	1
OG0011023	1	1
OG0011024	4	4
OG0011025	4	4
OG0011026	3	3
OG0011027	3	3
OG0011028	0	0
OG0011029	1	1
OG0011030	3	3
OG0011031	3	3
OG0011032	3	3
OG0011033	2	2
OG0011034	0	0
OG0011035	4	4
OG0011036	1	1
OG0011037	4	4
OG0011038	3	3
OG0011039	4	4
OG0011040	3	3
OG0011041	1	1
OG0011042	2	2
OG0011043	2	2
OG0011044	2	2
OG0011045	3	3
OG0011046	0	0
OG0011047	2	2
OG0011048	0	0
OG0011049	1	1
OG0011050	4	4
OG0011051	2	2
OG0011052	2	2
OG0011053	2	2
OG0011054	3	3
OG0011055	0	0
OG0011056	3	3
OG0011057	4	4
OG0011058	0	0
OG0011059	3	3
OG0011060	4	4
OG0011061	1	1
OG0011062	3	3
OG0011063	2	2
OG0011064	3	3
OG0011065	1	1
OG0011066	4	4
OG0011067	2	2
OG0011068	1	1
OG0011069	3	3
OG0011070	3	3
OG0011071	4	4
OG0011072	2	2
OG0011073	1	1
OG0011074	0	0
OG0011075	0	0
OG0011076	0	0
OG0011077	1	1
OG0011078	2	2
OG0011079	3	3
OG0011080	2	2
OG0011081	0	0
OG0011082	4	4
OG0011083	2	2
OG0011084	3	3
OG0011085	0	0
OG0011086	1	1
OG0011087	3	3
OG0011088	2	2
OG0011089	3	3
OG0011090	0	0
OG0011091	4	4
OG0011092	2	2
OG0011093	0	0
OG0011094	2	2
OG0011095	3	3
OG0011096	1	1
OG0011097	3	3
OG0011098	3	3
OG0011099	1	1
OG0011100	2	2
OG0011101	4	4
OG0011102	3	3
OG0011103	1	1
OG0011104	2	2
OG0011105	3	3
OG0011106	1	1
OG0011107	0	0
OG0011108	4	4
OG0011109	3	3
OG0011110	1	1
OG0011111	3	3
OG0011112	1	1
OG0011113	4	4
OG0011114	4	4
OG0011115	0	0
OG0011116	2	2
OG0011117	0	0
OG0011118	1	1
OG0011119	4	4
OG0011120	4	4
OG0011121	2	2
OG0011122	1	1
OG0011123	1	1
OG0011124	1	1
OG0011125	1	1
OG0011126	0	0
OG0011127	1	1
OG0011128	3	3
OG0011129	0	0
OG0011130	1	1
OG0011131	2	2
OG0011132	0	0
OG0011133	0	0
OG0011134	1	0
OG0011135	0	0
OG0011136	3	3
OG0011137	0	0
OG0011138	4	4
OG0011139	3	3
OG0011140	0	0
OG0011141	3	3
OG0011142	0	0
OG0011143	1	1
OG0011144	1	1
OG0011145	2	2
OG0011146	2	2
OG0011147	0	0
OG0011148	1	1
OG0011149	0	0
OG0011150	3	3
OG0011151	2	2
OG0011152	1	1
OG0011153	0	0
OG0011154	2	2
OG0011155	3	3
OG0011156	1	1
OG0011157	2	2
OG0011158	0	0
OG0011159	4	4
OG0011160	4	4
OG0011161	4	4
OG0011162	1	1
OG0011163	2	2
OG0011164	1	1
OG0011165	2	2
OG0011166	4	4
OG0011167	0	0
OG0011168	0	0
OG0011169	4	4
OG0011170	1	1
OG0011171	0	0
OG0011172	3	3
OG0011173	3	3
OG0011174	4	4
OG0011175	0	0
OG0011176	0	0
OG0011177	0	0
OG0011178	0	0
OG0011179	0	0
OG0011180	1	1
OG0011181	1	1
OG0011182	0	0
OG0011183	0	0
OG0011184	0	0
OG0011185	0	0
OG0011186	0	0
OG0011187	0	0
OG0011188	1	1
OG0011189	1	1
OG0011190	0	0
OG0011191	0	0
OG0011192	1	1
OG0011193	2	2
OG0011194	0	0
OG0011195	1	1
OG0011196	1	1
OG0011197	1	1
OG0011198	0	0
OG0011199	2	2
OG0011200	4	4
OG0011201	1	1
OG0011202	1	1
OG0011203	0	0
OG0011204	0	0
OG0011205	0	0
OG0011206	0	0
OG0011207	2	2
OG0011208	0	0
OG0011209	4	4
OG0011210	4	4
OG0011211	4	4
OG0011212	4	4
OG0011213	4	4
OG0011214	1	1
OG0011215	4	4
OG0011216	4	4
OG0011217	0	0
OG0011218	1	1
OG0011219	4	4
OG0011220	4	4
OG0011221	4	4
OG0011222	2	2
OG0011223	4	4
OG0011224	4	4
OG0011225	4	4
OG0011226	4	4
OG0011227	3	3
OG0011228	3	3
OG0011229	0	0
OG0011230	4	4
OG0011231	4	4
OG0011232	0	0
OG0011233	4	4
OG0011234	4	4
OG0011235	4	4
OG0011236	0	0
OG0011237	3	3
OG0011238	2	2
OG0011239	0	0
OG0011240	1	1
OG0011241	3	3
OG0011242	4	4
OG0011243	2	2
OG0011244	3	3
OG0011245	3	3
OG0011246	2	2
OG0011247	4	4
OG0011248	4	4
OG0011249	2	2
OG0011250	0	0
OG0011251	2	2
OG0011252	0	0
OG0011253	0	0
OG0011254	4	4
OG0011255	0	0
OG0011256	3	3
OG0011257	0	0
OG0011258	0	0
OG0011259	2	2
OG0011260	0	0
OG0011261	1	1
OG0011262	4	4
OG0011263	4	4
OG0011264	4	4
OG0011265	4	4
OG0011266	4	4
OG0011267	4	4
OG0011268	4	4
OG0011269	4	4
OG0011270	4	4
OG0011271	4	4
OG0011272	4	4
OG0011273	4	4
OG0011274	3	3
OG0011275	4	4
OG0011276	0	0
OG0011277	4	4
OG0011278	4	4
OG0011279	4	4
OG0011280	4	4
OG0011281	4	4
OG0011282	4	4
OG0011283	4	4
OG0011284	4	4
OG0011285	4	4
OG0011286	3	3
OG0011287	2	2
OG0011288	1	1
OG0011289	1	1
OG0011290	3	3
OG0011291	4	4
OG0011292	1	1
OG0011293	0	0
OG0011294	2	2
OG0011295	2	2
OG0011296	2	2
OG0011297	4	4
OG0011298	3	3
OG0011299	4	4
OG0011300	4	4
OG0011301	2	2
OG0011302	4	4
OG0011303	4	4
OG0011304	4	4
OG0011305	4	4
OG0011306	4	4
OG0011307	1	1
OG0011308	4	4
OG0011309	4	4
OG0011310	4	4
OG0011311	4	4
OG0011312	3	3
OG0011313	4	4
OG0011314	4	4
OG0011315	4	4
OG0011316	4	4
OG0011317	4	4
OG0011318	1	1
OG0011319	3	3
OG0011320	4	4
OG0011321	4	4
OG0011322	4	4
OG0011323	4	4
OG0011324	4	4
OG0011325	4	4
OG0011326	4	4
OG0011327	4	4
OG0011328	4	4
OG0011329	4	4
OG0011330	4	4
OG0011331	3	3
OG0011332	3	3
OG0011333	3	3
OG0011334	2	2
OG0011335	3	3
OG0011336	1	0
OG0011337	3	3
OG0011338	3	3
OG0011339	4	4
OG0011340	4	4
OG0011341	3	3
OG0011342	2	2
OG0011343	3	3
OG0011344	3	3
OG0011345	4	4
OG0011346	4	4
OG0011347	4	4
OG0011348	4	4
OG0011349	4	4
OG0011350	4	4
OG0011351	4	4
OG0011352	4	4
OG0011353	4	4
OG0011354	4	4
OG0011355	4	4
OG0011356	4	4
OG0011357	4	4
OG0011358	4	4
OG0011359	4	4
OG0011360	4	4
OG0011361	4	4
OG0011362	4	4
OG0011363	4	4
OG0011364	4	4
OG0011365	4	4
OG0011366	4	4
OG0011367	4	4
OG0011368	4	4
OG0011369	4	4
OG0011370	4	4
OG0011371	4	4
OG0011372	4	4
OG0011373	4	4
OG0011374	4	4
OG0011375	4	4
OG0011376	4	4
OG0011377	4	4
OG0011378	4	4
OG0011379	4	4
OG0011380	4	4
OG0011381	4	4
OG0011382	4	4
OG0011383	4	4
OG0011384	4	4
OG0011385	4	4
OG0011386	4	4
OG0011387	4	4
OG0011388	4	4
OG0011389	4	4
OG0011390	4	4
OG0011391	4	4
OG0011392	4	4
OG0011393	3	3
OG0011394	2	2
OG0011395	3	3
OG0011396	1	1
OG0011397	2	2
OG0011398	0	0
OG0011399	0	0
OG0011400	1	1
OG0011401	3	3
OG0011402	1	1
OG0011403	3	3
OG0011404	1	1
OG0011405	3	3
OG0011406	3	3
OG0011407	3	3
OG0011408	0	0
OG0011409	1	1
OG0011410	3	3
OG0011411	3	3
OG0011412	3	3
OG0011413	3	3
OG0011414	3	3
OG0011415	3	3
OG0011416	3	3
OG0011417	2	2
OG0011418	0	0
OG0011419	3	3
OG0011420	3	3
OG0011421	2	2
OG0011422	3	3
OG0011423	3	3
OG0011424	3	3
OG0011425	3	3
OG0011426	3	3
OG0011427	3	3
OG0011428	1	1
OG0011429	3	3
OG0011430	3	3
OG0011431	1	1
OG0011432	3	3
OG0011433	3	3
OG0011434	3	3
OG0011435	3	3
OG0011436	1	1
OG0011437	3	3
OG0011438	3	3
OG0011439	3	3
OG0011440	1	1
OG0011441	3	3
OG0011442	3	3
OG0011443	2	2
OG0011444	3	3
OG0011445	3	3
OG0011446	1	1
OG0011447	3	3
OG0011448	3	3
OG0011449	3	3
OG0011450	3	3
OG0011451	0	0
OG0011452	3	3
OG0011453	3	3
OG0011454	3	3
OG0011455	3	3
OG0011456	3	3
OG0011457	0	0
OG0011458	1	1
OG0011459	1	1
OG0011460	3	3
OG0011461	2	2
OG0011462	3	3
OG0011463	2	2
OG0011464	3	3
OG0011465	3	3
OG0011466	3	3
OG0011467	3	3
OG0011468	3	3
OG0011469	3	3
OG0011470	3	3
OG0011471	3	3
OG0011472	0	0
OG0011473	1	1
OG0011474	2	2
OG0011475	3	3
OG0011476	3	3
OG0011477	3	3
OG0011478	2	2
OG0011479	3	3
OG0011480	2	2
OG0011481	3	3
OG0011482	3	3
OG0011483	3	3
OG0011484	3	3
OG0011485	3	3
OG0011486	3	3
OG0011487	3	3
OG0011488	3	3
OG0011489	1	1
OG0011490	2	2
OG0011491	2	2
OG0011492	3	3
OG0011493	2	2
OG0011494	3	3
OG0011495	3	3
OG0011496	3	3
OG0011497	3	3
OG0011498	3	3
OG0011499	3	3
OG0011500	3	3
OG0011501	3	3
OG0011502	3	3
OG0011503	3	3
OG0011504	1	1
OG0011505	3	3
OG0011506	3	3
OG0011507	3	3
OG0011508	3	3
OG0011509	3	3
OG0011510	3	3
OG0011511	2	2
OG0011512	1	1
OG0011513	3	3
OG0011514	2	2
OG0011515	3	3
OG0011516	3	3
OG0011517	3	3
OG0011518	0	0
OG0011519	2	2
OG0011520	2	2
OG0011521	3	3
OG0011522	3	3
OG0011523	2	2
OG0011524	1	1
OG0011525	0	0
OG0011526	3	3
OG0011527	3	3
OG0011528	3	3
OG0011529	2	2
OG0011530	3	3
OG0011531	3	3
OG0011532	3	3
OG0011533	3	3
OG0011534	0	0
OG0011535	1	1
OG0011536	2	2
OG0011537	1	1
OG0011538	3	3
OG0011539	3	3
OG0011540	3	3
OG0011541	3	3
OG0011542	2	2
OG0011543	1	1
OG0011544	2	2
OG0011545	0	0
OG0011546	0	0
OG0011547	2	2
OG0011548	3	3
OG0011549	2	2
OG0011550	1	1
OG0011551	3	3
OG0011552	1	1
OG0011553	0	0
OG0011554	3	3
OG0011555	2	2
OG0011556	1	1
OG0011557	1	1
OG0011558	2	2
OG0011559	2	2
OG0011560	2	2
OG0011561	2	2
OG0011562	0	0
OG0011563	1	1
OG0011564	2	2
OG0011565	0	0
OG0011566	3	3
OG0011567	2	2
OG0011568	1	1
OG0011569	3	3
OG0011570	2	2
OG0011571	2	2
OG0011572	2	2
OG0011573	0	0
OG0011574	0	0
OG0011575	2	2
OG0011576	0	0
OG0011577	2	2
OG0011578	3	3
OG0011579	1	1
OG0011580	0	0
OG0011581	0	0
OG0011582	0	0
OG0011583	2	2
OG0011584	0	0
OG0011585	3	3
OG0011586	2	2
OG0011587	1	1
OG0011588	3	3
OG0011589	0	0
OG0011590	0	0
OG0011591	0	0
OG0011592	1	1
OG0011593	1	1
OG0011594	0	0
OG0011595	3	3
OG0011596	2	2
OG0011597	1	1
OG0011598	3	3
OG0011599	0	0
OG0011600	0	0
OG0011601	3	3
OG0011602	3	3
OG0011603	0	0
OG0011604	0	0
OG0011605	1	1
OG0011606	0	0
OG0011607	1	1
OG0011608	1	1
OG0011609	0	0
OG0011610	2	2
OG0011611	2	2
OG0011612	2	2
OG0011613	1	1
OG0011614	1	1
OG0011615	2	2
OG0011616	3	3
OG0011617	3	3
OG0011618	3	3
OG0011619	1	1
OG0011620	0	0
OG0011621	0	0
OG0011622	2	2
OG0011623	2	2
OG0011624	1	1
OG0011625	0	0
OG0011626	1	1
OG0011627	3	3
OG0011628	0	0
OG0011629	3	3
OG0011630	1	1
OG0011631	0	0
OG0011632	2	2
OG0011633	3	3
OG0011634	3	3
OG0011635	0	0
OG0011636	2	2
OG0011637	1	1
OG0011638	0	0
OG0011639	1	1
OG0011640	1	1
OG0011641	1	1
OG0011642	0	0
OG0011643	2	2
OG0011644	2	2
OG0011645	1	1
OG0011646	3	3
OG0011647	0	0
OG0011648	2	2
OG0011649	0	0
OG0011650	0	0
OG0011651	1	1
OG0011652	3	3
OG0011653	0	0
OG0011654	0	0
OG0011655	0	0
OG0011656	0	0
OG0011657	2	2
OG0011658	3	3
OG0011659	0	0
OG0011660	1	1
OG0011661	1	1
OG0011662	0	0
OG0011663	1	1
OG0011664	0	0
OG0011665	3	3
OG0011666	1	1
OG0011667	2	2
OG0011668	3	3
OG0011669	1	1
OG0011670	1	1
OG0011671	2	2
OG0011672	2	2
OG0011673	0	0
OG0011674	2	2
OG0011675	3	3
OG0011676	0	0
OG0011677	2	2
OG0011678	2	2
OG0011679	3	3
OG0011680	3	3
OG0011681	1	1
OG0011682	2	2
OG0011683	1	1
OG0011684	0	0
OG0011685	3	3
OG0011686	0	0
OG0011687	1	1
OG0011688	1	1
OG0011689	1	1
OG0011690	1	1
OG0011691	3	3
OG0011692	0	0
OG0011693	2	2
OG0011694	3	3
OG0011695	1	1
OG0011696	3	3
OG0011697	3	3
OG0011698	0	0
OG0011699	3	3
OG0011700	1	1
OG0011701	0	0
OG0011702	2	2
OG0011703	3	3
OG0011704	1	1
OG0011705	1	1
OG0011706	2	2
OG0011707	2	2
OG0011708	2	2
OG0011709	1	1
OG0011710	1	1
OG0011711	2	2
OG0011712	2	2
OG0011713	0	0
OG0011714	0	0
OG0011715	0	0
OG0011716	3	3
OG0011717	2	2
OG0011718	0	0
OG0011719	0	0
OG0011720	1	1
OG0011721	0	0
OG0011722	0	0
OG0011723	0	0
OG0011724	3	3
OG0011725	1	1
OG0011726	2	2
OG0011727	0	0
OG0011728	1	1
OG0011729	2	2
OG0011730	1	1
OG0011731	2	2
OG0011732	1	1
OG0011733	1	1
OG0011734	0	0
OG0011735	1	1
OG0011736	0	0
OG0011737	1	1
OG0011738	0	0
OG0011739	0	0
OG0011740	1	1
OG0011741	1	1
OG0011742	0	0
OG0011743	2	2
OG0011744	2	2
OG0011745	1	1
OG0011746	1	1
OG0011747	2	2
OG0011748	1	1
OG0011749	0	0
OG0011750	1	1
OG0011751	1	1
OG0011752	3	3
OG0011753	1	1
OG0011754	1	1
OG0011755	1	1
OG0011756	3	3
OG0011757	2	2
OG0011758	0	0
OG0011759	1	1
OG0011760	1	1
OG0011761	0	0
OG0011762	3	3
OG0011763	3	3
OG0011764	3	3
OG0011765	3	3
OG0011766	3	3
OG0011767	3	3
OG0011768	3	3
OG0011769	3	3
OG0011770	3	3
OG0011771	3	3
OG0011772	3	3
OG0011773	3	3
OG0011774	0	0
OG0011775	3	3
OG0011776	0	0
OG0011777	3	3
OG0011778	3	3
OG0011779	0	0
OG0011780	3	3
OG0011781	3	3
OG0011782	3	3
OG0011783	1	1
OG0011784	2	2
OG0011785	3	3
OG0011786	2	2
OG0011787	0	0
OG0011788	0	0
OG0011789	0	0
OG0011790	0	0
OG0011791	0	0
OG0011792	0	0
OG0011793	0	0
OG0011794	0	0
OG0011795	1	1
OG0011796	0	0
OG0011797	0	0
OG0011798	0	0
OG0011799	0	0
OG0011800	1	1
OG0011801	1	1
OG0011802	1	1
OG0011803	0	0
OG0011804	0	0
OG0011805	0	0
OG0011806	2	2
OG0011807	0	0
OG0011808	1	1
OG0011809	2	2
OG0011810	0	0
OG0011811	3	3
OG0011812	0	0
OG0011813	0	0
OG0011814	2	2
OG0011815	1	1
OG0011816	0	0
OG0011817	0	0
OG0011818	0	0
OG0011819	0	0
OG0011820	3	3
OG0011821	3	3
OG0011822	3	3
OG0011823	0	0
OG0011824	3	3
OG0011825	3	3
OG0011826	1	1
OG0011827	3	3
OG0011828	3	3
OG0011829	2	2
OG0011830	3	3
OG0011831	2	2
OG0011832	3	3
OG0011833	3	3
OG0011834	3	3
OG0011835	2	2
OG0011836	3	3
OG0011837	3	3
OG0011838	3	3
OG0011839	3	3
OG0011840	3	3
OG0011841	3	3
OG0011842	3	3
OG0011843	3	3
OG0011844	3	3
OG0011845	2	2
OG0011846	3	3
OG0011847	0	0
OG0011848	1	1
OG0011849	3	3
OG0011850	2	2
OG0011851	3	3
OG0011852	3	3
OG0011853	3	3
OG0011854	3	3
OG0011855	3	3
OG0011856	2	2
OG0011857	3	3
OG0011858	3	3
OG0011859	3	3
OG0011860	2	2
OG0011861	2	2
OG0011862	3	3
OG0011863	3	3
OG0011864	3	3
OG0011865	3	3
OG0011866	2	2
OG0011867	3	3
OG0011868	3	3
OG0011869	1	1
OG0011870	3	3
OG0011871	3	3
OG0011872	1	1
OG0011873	1	1
OG0011874	3	3
OG0011875	1	1
OG0011876	2	2
OG0011877	3	3
OG0011878	1	1
OG0011879	3	3
OG0011880	3	3
OG0011881	3	3
OG0011882	3	3
OG0011883	3	3
OG0011884	2	2
OG0011885	2	2
OG0011886	3	3
OG0011887	3	3
OG0011888	3	3
OG0011889	3	3
OG0011890	2	2
OG0011891	3	3
OG0011892	3	3
OG0011893	3	3
OG0011894	1	1
OG0011895	1	1
OG0011896	0	0
OG0011897	0	0
OG0011898	3	3
OG0011899	3	3
OG0011900	1	1
OG0011901	2	2
OG0011902	1	1
OG0011903	1	1
OG0011904	1	1
OG0011905	1	1
OG0011906	3	3
OG0011907	0	0
OG0011908	0	0
OG0011909	3	3
OG0011910	3	3
OG0011911	3	3
OG0011912	3	3
OG0011913	3	3
OG0011914	3	3
OG0011915	3	3
OG0011916	3	3
OG0011917	3	3
OG0011918	3	3
