Orthogroup	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia	Total
OG0000260	5	3	4	2	2	2	2	3	2	4	2	3	2	4	6	2	3	1	2	1	3	58
OG0000261	1	1	2	1	3	2	5	3	1	3	1	6	1	1	8	3	3	0	3	10	0	58
OG0000262	14	5	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	1	31	1	0	58
OG0000263	2	2	3	2	1	2	2	1	3	3	1	4	3	6	3	3	4	1	5	2	5	58
OG0000264	2	2	3	3	3	3	2	2	3	2	3	3	2	4	3	3	5	2	2	4	2	58
OG0000265	4	5	5	1	2	2	2	3	2	1	1	3	1	2	5	1	5	4	4	4	1	58
OG0000266	4	2	2	2	4	3	5	2	2	2	2	3	2	4	3	2	3	3	2	3	3	58
OG0000267	57	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58
OG0000268	6	6	9	8	1	2	1	2	1	1	0	4	2	4	1	1	2	1	2	3	1	58
OG0000269	1	1	1	1	6	1	6	1	1	2	1	1	5	1	7	2	3	3	8	2	4	58
OG0000270	4	2	5	2	4	1	4	2	2	4	3	3	5	1	2	2	2	2	2	4	2	58
OG0000271	1	4	3	3	7	4	4	3	2	2	2	1	2	3	2	2	3	1	3	4	2	58
OG0000272	4	2	4	4	2	4	2	3	2	3	2	2	3	3	3	3	3	2	2	3	2	58
OG0000273	1	1	2	2	2	0	3	1	2	2	2	2	8	2	15	2	2	2	4	1	2	58
OG0000274	2	11	4	1	2	3	4	2	2	2	2	1	3	2	3	1	4	0	7	1	1	58
OG0000275	2	10	1	4	11	1	1	1	1	0	1	2	2	0	1	1	5	3	3	1	6	57
OG0000276	1	5	6	1	1	11	0	13	1	1	1	1	1	2	1	1	1	1	2	4	2	57
OG0000277	1	6	3	2	2	3	1	1	1	3	3	3	1	1	2	10	1	5	1	1	6	57
OG0000278	3	4	2	1	1	1	1	2	1	1	1	1	1	23	1	2	1	5	2	1	2	57
OG0000279	3	2	2	1	1	3	2	2	1	1	1	1	1	3	14	5	2	2	7	3	0	57
OG0000280	12	0	4	2	1	5	2	2	1	0	2	1	3	0	2	5	14	0	1	0	0	57
OG0000281	1	3	1	1	3	3	3	1	3	4	3	2	3	3	2	8	2	3	3	3	2	57
OG0000282	34	0	0	0	0	7	0	0	5	1	1	1	1	0	0	0	0	0	0	4	3	57
OG0000283	0	1	1	7	1	3	1	1	1	1	1	1	5	6	3	2	3	2	1	2	14	57
OG0000284	2	2	4	3	2	3	3	2	3	3	3	3	4	2	2	3	3	2	2	3	2	56
OG0000285	3	4	3	2	2	7	0	2	2	1	1	1	1	1	2	4	4	3	4	6	3	56
OG0000286	2	0	1	1	7	1	1	1	2	5	8	1	4	1	4	1	2	6	4	1	3	56
OG0000287	2	8	2	11	4	2	1	2	2	3	1	2	2	4	2	1	1	1	2	2	1	56
OG0000288	4	9	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	5	56
OG0000289	3	2	1	4	5	1	4	1	5	2	1	1	4	5	1	1	1	3	7	1	3	56
OG0000290	4	5	7	2	2	1	1	11	1	1	1	4	1	4	4	1	1	1	1	2	1	56
OG0000291	3	3	2	4	3	0	2	3	2	3	3	3	3	4	3	1	1	2	3	5	3	56
OG0000292	1	4	1	4	2	3	2	2	1	1	2	2	3	1	2	2	2	2	8	3	8	56
OG0000293	0	0	0	1	1	1	4	2	1	2	1	1	2	17	4	3	1	3	2	9	1	56
OG0000294	0	0	0	1	2	0	3	0	1	2	2	2	4	7	2	2	1	6	5	0	16	56
OG0000295	1	4	1	2	3	1	3	1	3	3	2	3	3	7	4	1	3	5	1	1	3	55
OG0000296	6	2	1	2	2	1	3	2	1	3	3	5	6	1	1	3	3	1	1	5	3	55
OG0000297	8	2	4	1	1	1	1	5	1	1	1	1	1	0	1	1	1	0	1	22	1	55
OG0000298	2	1	2	5	2	1	5	1	1	3	2	2	1	5	3	4	4	1	4	1	5	55
OG0000299	3	1	1	3	5	1	4	0	1	7	1	1	2	2	2	4	4	3	3	1	6	55
OG0000300	2	2	2	2	2	1	3	2	4	2	3	2	2	2	4	2	3	5	1	2	7	55
OG0000301	2	2	6	2	1	7	3	2	2	2	2	3	2	3	2	3	2	2	3	2	2	55
OG0000302	3	2	2	2	2	3	1	2	2	2	3	4	1	7	5	2	3	2	1	5	1	55
OG0000303	3	1	1	3	2	2	3	5	3	3	3	4	3	3	3	3	1	2	2	2	3	55
OG0000304	1	7	1	1	4	1	4	1	1	2	1	1	2	1	2	5	6	6	2	2	4	55
OG0000305	2	2	1	0	4	1	2	3	2	1	2	1	6	4	7	2	2	1	2	8	2	55
OG0000306	3	4	3	2	3	4	3	0	2	2	2	5	3	1	4	3	2	1	4	1	3	55
OG0000307	2	2	1	3	2	1	2	1	1	2	3	5	8	3	4	2	2	1	6	1	3	55
OG0000308	0	2	2	1	1	2	1	1	1	1	1	12	1	2	6	3	8	1	6	1	2	55
OG0000309	0	4	1	0	3	2	3	1	1	5	1	2	4	0	7	5	2	2	4	2	6	55
OG0000310	0	2	1	2	4	8	2	1	1	1	1	2	1	2	4	4	5	3	8	1	2	55
OG0000311	2	1	1	8	2	2	1	1	1	1	1	1	1	1	1	1	1	1	22	2	2	54
OG0000312	1	1	1	2	6	2	3	1	1	1	2	1	3	7	5	2	2	2	1	1	9	54
OG0000313	5	1	6	1	2	8	4	2	1	3	2	2	1	2	1	1	1	1	1	8	1	54
OG0000314	4	4	3	2	2	1	2	2	2	2	2	5	0	7	2	3	3	3	1	4	0	54
OG0000315	5	5	3	1	5	1	4	0	2	1	2	3	1	2	2	1	1	1	9	4	1	54
OG0000316	5	2	2	1	2	7	2	3	2	2	2	2	2	3	2	2	2	2	2	4	3	54
OG0000317	1	1	1	4	5	2	1	1	1	1	1	7	1	3	1	4	11	1	5	1	1	54
OG0000318	10	5	2	2	1	2	1	2	1	2	1	1	1	2	6	1	1	1	2	3	7	54
OG0000319	2	10	2	2	4	3	1	1	1	2	1	1	1	2	1	1	3	4	3	2	7	54
OG0000320	14	7	2	2	1	2	2	2	1	1	1	1	1	3	2	1	1	1	5	3	1	54
OG0000321	14	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	7	3	7	2	54
OG0000322	2	3	4	2	3	2	3	2	1	2	4	2	2	1	4	4	3	3	2	2	3	54
OG0000323	1	1	1	4	7	2	6	1	1	1	2	1	1	3	1	5	3	2	4	2	5	54
OG0000324	1	3	4	5	4	2	2	2	2	3	2	2	3	2	2	2	3	2	3	2	3	54
OG0000325	1	10	1	2	3	2	3	0	1	2	2	1	3	1	6	2	1	1	1	4	7	54
OG0000326	1	5	2	2	1	6	2	1	1	1	2	1	2	13	1	2	2	1	4	3	1	54
OG0000327	3	3	2	4	3	3	3	1	2	4	2	2	3	2	4	2	2	2	4	2	1	54
OG0000328	0	20	14	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	54
OG0000329	0	8	2	1	1	5	1	0	2	0	1	4	1	17	1	1	1	4	2	0	2	54
OG0000330	0	4	2	2	1	0	3	1	3	2	2	2	6	6	2	4	3	2	3	3	3	54
OG0000331	0	0	3	9	5	4	1	3	0	9	1	1	3	1	5	1	2	1	0	1	4	54
OG0000332	1	1	1	2	6	1	5	1	2	4	1	2	5	2	3	3	3	3	3	1	3	53
OG0000333	7	1	2	2	2	2	2	3	2	3	2	1	7	1	5	2	2	2	2	1	2	53
OG0000334	1	1	1	1	6	1	4	4	1	1	1	1	5	3	3	1	2	5	4	1	6	53
OG0000335	1	1	2	3	2	2	2	4	1	1	1	8	3	1	3	4	7	2	1	1	3	53
OG0000336	1	1	2	3	2	1	2	1	3	3	2	2	2	3	10	2	1	4	3	1	4	53
OG0000337	1	3	2	1	1	2	1	1	1	2	1	1	2	1	26	1	1	1	1	2	1	53
OG0000338	9	5	3	1	2	3	1	4	2	2	2	1	2	3	2	2	2	2	2	1	2	53
OG0000339	3	2	2	2	4	3	2	2	2	2	3	3	4	2	3	2	2	2	2	3	3	53
OG0000340	11	1	1	2	2	4	2	2	2	2	2	3	3	2	2	1	1	2	1	4	3	53
OG0000341	3	2	1	2	1	3	2	1	4	1	2	4	3	2	5	1	5	3	1	1	6	53
OG0000342	7	2	3	1	3	2	2	1	2	2	2	2	3	3	2	5	2	3	2	2	2	53
OG0000343	4	19	4	1	2	1	1	2	1	1	1	1	0	1	1	3	3	1	1	4	1	53
OG0000344	1	3	1	8	1	1	4	1	1	1	1	4	1	1	3	1	3	3	3	2	9	53
OG0000345	1	3	1	5	5	1	1	1	2	1	3	2	2	2	4	4	1	1	4	1	8	53
OG0000346	15	4	0	0	0	1	0	0	0	0	0	0	1	1	0	4	14	0	0	13	0	53
OG0000347	1	1	1	1	3	1	1	6	1	1	1	2	3	4	6	5	6	1	1	1	6	53
OG0000348	1	0	1	9	1	2	1	0	1	6	2	1	1	0	9	10	4	0	3	1	0	53
OG0000349	8	1	1	2	5	1	2	1	1	1	1	1	2	1	1	2	3	9	6	3	1	53
OG0000350	1	1	1	5	4	1	2	1	2	1	1	5	3	2	4	5	3	1	6	2	2	53
OG0000351	0	2	1	1	7	6	2	1	2	1	1	1	1	5	1	3	2	3	7	2	4	53
OG0000352	0	14	2	4	1	0	3	1	1	6	2	3	3	1	3	2	2	2	1	1	1	53
OG0000353	0	0	0	1	0	0	1	0	0	1	1	0	3	0	4	0	0	0	42	0	0	53
OG0000354	0	0	0	1	1	0	0	0	1	1	0	1	9	28	1	0	0	5	0	0	5	53
OG0000355	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	53
OG0000356	2	6	6	3	2	5	2	2	3	2	2	1	2	4	2	1	1	2	1	2	1	52
OG0000357	2	1	1	2	3	2	5	1	2	4	1	2	4	2	1	6	4	2	1	1	5	52
OG0000358	4	2	1	2	2	2	4	1	2	1	1	4	3	1	6	4	4	2	2	1	3	52
OG0000359	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	52
OG0000360	2	2	1	1	7	1	1	1	1	2	1	8	6	1	1	1	1	5	6	2	1	52
OG0000361	2	6	1	1	9	9	1	4	1	5	1	3	1	1	1	1	1	1	1	1	1	52
OG0000362	3	2	2	2	2	0	3	2	3	2	1	2	3	7	1	6	3	2	2	2	2	52
OG0000363	3	5	6	2	2	3	3	4	2	1	2	2	2	3	2	2	2	1	2	2	1	52
OG0000364	1	7	2	1	1	2	1	3	1	1	1	3	3	2	7	1	2	1	6	4	2	52
OG0000365	1	3	1	1	5	1	1	1	1	1	1	4	3	4	9	4	3	1	1	0	6	52
OG0000366	2	5	2	1	4	2	2	1	1	3	1	5	3	2	2	4	4	3	0	2	3	52
OG0000367	1	1	2	2	3	1	3	1	3	2	3	5	1	2	1	4	3	7	3	2	2	52
OG0000368	5	3	1	2	2	1	4	2	3	2	2	2	1	3	3	2	2	3	4	2	2	51
OG0000369	2	6	3	2	2	1	3	1	2	2	2	3	3	2	2	3	2	3	4	1	2	51
OG0000370	2	4	3	1	3	5	4	2	1	3	3	1	2	4	3	2	2	2	1	1	2	51
OG0000371	1	0	1	4	3	1	7	0	1	3	2	1	1	1	1	5	6	1	1	1	10	51
OG0000372	1	1	2	2	2	1	2	2	2	2	2	6	2	9	3	2	2	2	3	1	2	51
OG0000373	19	0	0	0	0	0	0	0	1	0	0	5	5	0	0	5	14	0	0	2	0	51
OG0000374	7	1	2	0	0	0	0	0	0	0	0	0	0	27	0	2	1	0	10	1	0	51
OG0000375	1	1	1	6	3	1	1	1	1	1	1	2	4	4	5	7	5	1	3	1	1	51
OG0000376	1	1	1	2	4	0	5	1	1	5	5	7	0	6	1	3	2	0	5	1	0	51
OG0000377	1	4	3	2	2	3	2	1	1	2	2	7	3	2	4	2	2	2	2	2	2	51
OG0000378	1	1	2	3	3	3	3	1	3	4	3	3	1	2	2	3	3	3	2	2	3	51
OG0000379	3	2	2	1	8	3	1	1	1	2	1	1	1	2	1	2	6	2	6	2	3	51
OG0000380	0	2	2	3	1	1	2	1	2	2	4	3	2	2	6	2	2	4	5	2	3	51
OG0000381	2	3	3	2	2	2	2	8	2	2	2	2	2	2	1	2	2	2	2	3	2	50
OG0000382	4	2	1	2	2	1	2	2	2	2	2	3	2	2	4	4	5	3	2	1	2	50
OG0000383	1	0	0	2	2	1	2	1	3	6	9	3	2	1	3	3	6	2	1	1	1	50
OG0000384	5	2	2	2	2	3	3	2	4	2	1	3	0	3	2	3	3	2	2	3	1	50
OG0000385	5	2	2	2	3	4	3	1	1	3	2	2	5	1	3	2	2	1	3	1	2	50
OG0000386	3	3	3	3	3	1	4	1	3	2	2	2	3	2	2	2	2	3	2	1	3	50
OG0000387	2	8	5	3	6	0	3	2	1	1	1	6	1	1	3	1	0	1	3	1	1	50
OG0000388	2	2	3	1	2	2	2	4	2	2	2	5	2	5	2	2	2	2	3	2	1	50
OG0000389	2	2	2	2	6	2	3	1	2	3	2	4	4	2	2	2	2	2	2	2	1	50
OG0000390	6	4	4	1	6	5	1	2	1	1	1	1	3	4	1	0	1	3	2	2	1	50
OG0000391	1	2	1	5	2	1	1	0	1	3	1	1	4	6	5	7	6	1	1	0	1	50
OG0000392	1	1	0	0	4	1	4	0	0	0	4	6	1	6	2	3	4	3	6	3	1	50
OG0000393	7	1	0	0	0	0	0	0	0	0	0	5	0	0	0	4	3	0	30	0	0	50
OG0000394	2	7	1	3	4	1	2	3	1	3	1	2	1	1	4	2	3	1	2	3	3	50
OG0000395	4	1	1	2	2	1	2	1	2	2	2	3	3	3	3	7	2	4	2	1	2	50
OG0000396	2	4	3	1	3	4	2	3	2	1	1	2	3	8	2	2	2	1	2	1	1	50
OG0000397	1	3	1	1	4	2	0	1	3	1	1	2	6	6	1	8	1	1	4	1	2	50
OG0000398	2	1	3	1	1	1	4	1	3	1	1	1	3	6	5	5	4	1	2	1	3	50
OG0000399	2	3	1	3	2	1	2	1	1	5	5	2	1	2	1	2	2	4	4	2	4	50
OG0000400	0	4	3	3	1	1	1	5	2	2	1	3	1	4	1	1	1	1	8	2	5	50
OG0000401	0	3	1	1	3	1	4	1	1	3	3	1	4	0	6	5	6	1	0	1	5	50
OG0000402	0	3	4	3	2	6	2	7	1	1	1	2	2	6	1	1	1	3	1	2	1	50
OG0000403	0	4	1	4	3	2	3	1	1	2	2	4	4	2	2	3	3	3	4	1	1	50
OG0000404	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	50
OG0000405	1	2	2	2	2	2	3	2	2	2	2	3	2	1	6	3	2	2	2	2	4	49
OG0000406	3	4	7	1	2	2	3	2	2	1	2	2	3	2	3	1	1	2	2	2	2	49
OG0000407	1	1	1	3	2	0	4	4	3	2	1	3	4	0	3	3	3	3	2	1	5	49
OG0000408	2	2	1	2	3	2	3	2	2	2	2	5	2	3	2	2	2	2	3	3	2	49
OG0000409	1	7	5	1	4	1	1	1	1	3	1	8	1	2	3	1	1	1	1	4	1	49
OG0000410	3	5	4	2	2	2	3	0	2	2	2	3	2	1	2	3	3	2	2	2	2	49
OG0000411	2	2	2	2	3	2	2	2	3	2	2	4	5	2	2	2	2	2	2	2	2	49
OG0000412	1	3	4	2	2	1	3	4	2	2	2	3	2	2	2	3	4	1	2	3	1	49
OG0000413	1	13	1	3	2	6	4	1	1	2	1	1	1	1	2	1	2	3	1	1	1	49
OG0000414	4	0	1	1	2	2	2	0	2	2	2	4	2	10	2	2	2	3	1	0	5	49
OG0000415	2	1	2	2	2	1	4	1	1	1	1	9	6	1	1	4	6	1	1	1	1	49
OG0000416	1	1	1	2	2	1	6	2	2	2	7	3	3	1	2	3	4	1	3	1	1	49
OG0000417	4	3	4	2	2	3	2	2	2	1	2	2	2	2	2	3	2	2	2	2	3	49
OG0000418	3	2	2	2	4	7	1	2	2	1	2	2	2	3	2	1	2	3	5	1	0	49
OG0000419	2	1	2	1	1	1	3	2	1	1	2	3	1	6	1	2	1	2	13	2	1	49
OG0000420	1	3	4	2	2	2	2	2	2	2	2	1	2	2	3	1	2	2	2	5	5	49
OG0000421	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	5	19	1	4	1	1	49
OG0000422	2	1	0	1	1	1	4	1	1	1	1	1	2	1	5	8	16	0	1	1	0	49
OG0000423	1	4	1	1	1	1	2	1	1	1	2	2	2	1	1	3	5	1	10	1	7	49
OG0000424	2	2	11	2	2	1	2	3	2	1	2	1	2	2	2	2	2	2	2	2	2	49
OG0000425	1	1	2	1	1	1	3	1	2	1	1	3	3	3	7	3	3	5	2	1	4	49
OG0000426	1	2	1	2	4	2	1	1	1	1	1	1	5	5	2	7	1	3	1	1	6	49
OG0000427	2	1	5	3	3	2	3	4	2	2	1	3	3	1	1	3	3	2	2	2	1	49
OG0000428	3	2	4	2	2	4	1	2	2	3	1	2	2	1	2	2	2	1	2	4	5	49
OG0000429	1	1	1	1	1	1	7	1	1	1	5	1	5	4	5	1	1	1	7	2	1	49
OG0000430	0	1	1	2	2	1	1	1	2	3	2	5	5	2	7	2	2	4	1	4	1	49
OG0000431	0	8	6	1	1	9	1	4	1	1	1	1	1	1	1	1	1	2	3	4	1	49
OG0000432	0	2	1	2	3	1	1	1	1	2	3	3	4	6	1	4	3	1	4	1	5	49
OG0000433	0	2	2	2	3	11	2	2	0	0	2	2	2	1	2	3	1	2	2	7	1	49
OG0000434	0	4	2	1	2	4	2	1	1	1	1	3	2	5	4	0	6	1	0	6	3	49
OG0000435	0	0	0	1	1	0	1	0	1	2	1	2	2	2	1	1	1	3	27	3	0	49
OG0000436	3	3	2	3	3	3	3	2	3	2	2	2	2	2	2	1	1	2	3	2	2	48
OG0000437	2	1	2	2	3	2	8	1	3	1	1	4	2	2	3	2	2	1	4	1	1	48
OG0000438	4	3	2	3	2	4	1	2	2	1	2	1	2	2	2	1	1	2	1	5	5	48
OG0000439	2	1	5	1	1	1	1	2	1	3	1	5	1	2	12	1	1	4	1	1	1	48
OG0000440	2	2	7	1	1	5	2	5	1	3	2	1	3	3	3	1	2	1	1	1	1	48
OG0000441	2	5	2	2	3	2	1	3	1	1	1	0	2	1	3	2	3	1	4	8	1	48
OG0000442	1	2	1	6	1	3	2	1	1	3	1	1	1	7	5	3	1	2	3	2	1	48
OG0000443	15	1	2	1	1	2	1	2	1	2	1	2	3	2	3	2	2	1	2	1	1	48
OG0000444	1	1	1	1	1	1	1	1	1	1	1	8	1	1	10	3	3	3	1	2	5	48
OG0000445	3	5	2	2	2	3	2	2	2	3	2	3	2	2	2	2	2	2	2	1	2	48
OG0000446	1	5	1	4	4	1	1	1	1	1	1	1	5	1	3	1	4	5	2	3	2	48
OG0000447	2	2	1	1	3	2	2	1	1	3	5	2	6	2	2	2	2	3	2	1	3	48
OG0000448	4	1	1	1	6	1	4	1	1	2	2	2	1	5	4	1	1	3	4	1	2	48
OG0000449	2	1	2	3	2	3	2	2	1	1	1	2	5	1	1	4	7	2	3	1	2	48
OG0000450	2	0	2	4	2	2	2	2	1	3	11	2	2	1	2	2	2	1	1	2	2	48
OG0000451	1	1	2	2	1	1	1	2	3	1	5	6	9	1	3	1	1	1	2	1	3	48
OG0000452	4	2	2	2	2	3	4	2	2	2	2	2	1	2	2	4	2	2	2	2	2	48
OG0000453	1	1	2	2	3	2	1	1	1	6	1	4	2	2	3	1	1	2	1	3	8	48
OG0000454	3	1	1	1	1	2	1	1	1	1	1	1	6	0	2	10	10	1	2	1	1	48
OG0000455	3	3	1	1	3	2	3	0	1	3	1	3	1	1	7	5	2	1	4	2	1	48
OG0000456	2	3	4	3	1	1	5	2	1	1	1	2	2	1	1	6	2	4	1	2	3	48
OG0000457	7	3	3	1	6	3	7	1	1	1	1	1	1	1	2	1	1	1	1	4	1	48
OG0000458	1	1	1	3	3	2	1	1	1	4	6	3	3	3	4	1	3	1	3	1	2	48
OG0000459	1	7	1	1	2	1	4	1	1	1	1	1	3	3	4	1	3	5	5	1	1	48
OG0000460	1	6	4	1	1	3	4	3	2	2	2	3	2	0	2	1	2	2	1	4	2	48
OG0000461	1	1	1	3	4	1	3	1	1	2	1	1	1	1	1	3	3	5	1	1	12	48
OG0000462	1	1	2	1	1	1	1	1	1	2	1	1	1	7	5	12	1	2	3	1	2	48
OG0000463	1	4	3	3	3	3	3	2	3	3	1	1	3	3	2	1	2	1	2	2	2	48
OG0000464	1	2	1	1	5	2	1	3	2	2	2	3	2	2	2	2	1	3	5	4	2	48
OG0000465	1	0	0	2	1	1	1	0	1	1	1	1	1	1	1	1	25	2	5	1	1	48
OG0000466	1	11	5	3	1	2	1	1	1	1	1	2	2	1	2	2	1	1	4	3	2	48
OG0000467	1	1	1	1	4	0	5	1	1	5	1	1	1	0	2	1	1	7	6	4	4	48
OG0000468	1	1	1	11	2	1	3	1	1	1	1	4	1	0	12	1	1	2	1	1	1	48
OG0000469	0	1	1	4	1	2	8	1	1	3	1	1	1	0	7	3	4	1	2	2	4	48
OG0000470	0	3	3	1	2	1	8	4	1	2	1	5	0	2	4	1	2	6	1	0	1	48
OG0000471	0	2	1	3	3	2	3	1	3	7	1	3	1	1	1	3	3	3	3	1	3	48
OG0000472	0	10	1	1	2	0	1	1	1	2	0	4	1	0	1	13	2	1	1	4	2	48
OG0000473	0	0	0	20	8	0	4	0	0	2	0	0	7	0	3	1	1	0	1	0	1	48
OG0000474	0	0	0	1	4	0	2	0	2	3	3	5	4	2	3	5	4	2	4	1	3	48
OG0000475	6	3	3	1	1	4	1	6	1	1	1	2	2	3	2	1	1	1	1	4	2	47
OG0000476	5	1	1	1	1	8	1	1	1	1	1	1	1	3	1	1	1	1	12	3	1	47
OG0000477	2	3	3	5	3	1	2	1	2	1	2	3	2	2	2	2	2	2	2	3	2	47
OG0000478	1	1	1	3	3	1	3	1	1	1	1	1	1	21	1	1	1	1	1	1	1	47
OG0000479	2	9	1	3	1	1	1	1	1	1	1	1	5	3	2	1	1	1	1	2	8	47
OG0000480	5	5	4	1	1	4	1	3	1	1	1	1	0	1	1	1	1	1	1	12	1	47
OG0000481	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47
OG0000482	3	13	2	1	2	1	4	4	1	3	1	1	1	1	1	1	1	1	1	3	1	47
OG0000483	2	5	3	3	2	2	6	2	1	1	1	1	1	1	1	1	4	2	2	5	1	47
OG0000484	3	1	2	1	4	1	1	1	1	0	1	6	2	1	1	5	1	2	5	1	7	47
OG0000485	2	2	1	2	3	2	2	2	2	2	2	2	4	1	2	2	2	1	7	3	1	47
OG0000486	1	1	1	1	1	1	1	1	1	1	1	29	1	1	1	0	1	1	1	0	1	47
OG0000487	1	3	1	2	3	1	2	1	3	2	2	2	2	2	2	4	4	3	5	0	2	47
OG0000488	6	3	2	2	3	1	1	1	1	1	1	4	1	1	3	6	5	2	1	1	1	47
OG0000489	1	3	1	1	3	3	3	1	1	1	1	1	5	3	1	1	3	5	5	3	1	47
OG0000490	1	1	1	2	1	1	1	1	1	2	2	3	8	2	12	3	1	1	1	1	1	47
OG0000491	2	21	1	2	2	2	2	2	1	1	1	1	2	1	2	2	1	0	0	1	0	47
OG0000492	3	3	2	1	1	2	5	1	1	1	1	1	1	1	1	4	2	1	4	3	8	47
OG0000493	1	1	1	2	5	1	3	1	1	3	0	2	1	1	3	7	4	2	3	1	4	47
OG0000494	3	8	4	5	1	3	2	2	1	1	1	3	1	2	2	1	1	0	2	4	0	47
OG0000495	3	1	2	1	2	0	1	1	1	1	1	14	1	1	1	1	2	1	10	1	1	47
OG0000496	1	1	1	1	1	0	1	1	2	1	1	2	5	8	1	6	7	1	4	1	1	47
OG0000497	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	3	2	4	2	47
OG0000498	2	1	1	6	3	2	1	1	1	1	1	1	1	3	3	5	4	3	2	1	4	47
OG0000499	1	1	1	0	1	11	1	18	1	1	1	1	0	0	0	2	1	0	1	5	0	47
OG0000500	2	3	1	2	2	1	5	1	2	2	2	1	6	2	3	2	2	2	2	2	2	47
OG0000501	4	4	2	1	2	2	1	2	2	2	2	2	3	2	3	1	5	2	2	2	1	47
OG0000502	1	5	2	2	2	1	3	2	2	2	2	2	2	2	2	4	3	2	2	2	2	47
OG0000503	1	3	2	1	3	2	3	1	1	1	2	4	0	3	2	4	3	3	1	1	6	47
OG0000504	1	3	2	2	2	1	1	2	2	6	6	2	2	5	0	1	1	1	1	3	3	47
OG0000505	1	2	1	2	2	3	3	2	2	2	2	3	3	3	2	2	2	2	2	2	4	47
OG0000506	2	1	1	5	3	2	1	1	2	2	2	6	2	2	2	4	1	6	1	1	0	47
OG0000507	0	1	2	1	1	1	0	3	2	1	1	1	3	16	2	1	1	1	5	3	1	47
OG0000508	0	1	1	4	2	7	2	2	1	1	1	2	1	0	11	1	6	1	1	1	1	47
OG0000509	0	7	4	1	1	7	1	3	1	1	1	1	2	3	1	1	1	1	2	7	1	47
OG0000510	0	1	2	4	2	2	2	1	2	4	1	1	1	5	1	4	5	1	1	3	4	47
OG0000511	0	1	0	1	1	0	5	0	1	2	2	2	1	8	0	1	2	1	17	0	2	47
OG0000512	0	2	5	2	3	2	2	0	2	1	1	3	0	4	3	4	5	1	4	2	1	47
OG0000513	0	3	1	3	2	1	3	1	1	0	0	1	2	20	4	1	1	1	1	0	1	47
OG0000514	0	0	0	1	1	0	3	0	3	4	1	1	5	2	2	6	5	2	7	0	4	47
OG0000515	0	0	0	1	10	0	5	0	1	8	2	0	3	1	4	1	5	0	3	0	3	47
OG0000516	1	7	1	3	2	1	1	1	1	3	1	4	2	4	1	2	2	1	1	1	6	46
OG0000517	6	2	2	2	2	3	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	46
OG0000518	2	1	3	2	1	1	3	1	1	2	1	4	1	4	1	4	3	3	3	1	4	46
OG0000519	1	2	3	3	1	3	1	1	1	1	1	4	3	1	5	4	3	1	5	1	1	46
OG0000520	2	2	2	1	4	2	2	2	2	1	1	2	1	8	2	1	1	3	4	1	2	46
OG0000521	13	1	1	1	5	2	5	2	1	1	1	1	1	1	0	6	2	0	1	1	0	46
OG0000522	6	1	3	3	2	2	1	4	2	3	2	2	2	3	2	1	1	2	1	2	1	46
OG0000523	3	6	1	3	2	5	3	2	1	1	2	1	2	1	2	2	2	3	1	1	2	46
OG0000524	6	1	2	1	1	8	1	3	1	1	1	1	1	4	1	1	1	0	1	8	2	46
OG0000525	1	4	1	2	3	1	2	1	2	2	2	2	1	5	4	2	2	5	1	1	2	46
OG0000526	2	3	2	2	5	3	3	2	1	2	1	2	2	1	2	3	3	2	2	1	2	46
OG0000527	2	0	1	3	3	2	3	0	3	2	2	2	2	3	3	3	3	2	2	2	3	46
OG0000528	6	2	3	1	1	1	1	2	1	1	1	1	1	2	12	1	1	1	1	4	2	46
OG0000529	2	1	1	2	1	2	2	1	2	2	2	2	3	4	2	2	2	2	3	4	4	46
OG0000530	4	2	0	2	3	2	2	2	2	2	2	2	2	2	2	3	3	2	2	3	2	46
OG0000531	2	6	4	1	2	3	2	12	1	1	2	1	1	1	1	1	1	1	1	1	1	46
OG0000532	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46
OG0000533	1	4	1	2	4	1	2	1	1	1	1	1	6	1	1	2	3	2	4	1	6	46
OG0000534	10	0	0	0	0	10	11	0	1	0	3	1	0	1	1	3	2	2	1	0	0	46
